,FL_DATE,FL_NUM,ORIGIN_CITY_MARKET_ID,DEST_CITY_MARKET_ID,DEP_TIME,ARR_TIME,Unnamed: 6,o_lat,o_lng,d_lat,d_lng
165,2013-01-07,3679,30685,31295,649.0,935.0,,40.5478429,-88.864698,42.331427,-83.0457538
166,2013-01-07,3758,30135,31295,1657.0,1834.0,,40.6516458,-75.4440964,42.331427,-83.0457538
167,2013-01-07,3940,31295,35412,1536.0,1709.0,,42.331427,-83.0457538,35.9606384,-83.9207392
168,2013-01-07,3957,35412,31295,735.0,927.0,,35.9606384,-83.9207392,42.331427,-83.0457538
169,2013-01-07,3958,31295,35412,1022.0,1153.0,,42.331427,-83.0457538,35.9606384,-83.9207392
170,2013-01-07,3891,30685,31295,1609.0,1823.0,,40.5478429,-88.864698,42.331427,-83.0457538
171,2013-01-07,3891,31295,30685,1528.0,1539.0,,42.331427,-83.0457538,40.5478429,-88.864698
172,2013-01-07,4363,31295,30529,1741.0,1907.0,,42.331427,-83.0457538,41.7637111,-72.6850932
173,2013-01-07,3933,35412,31295,1652.0,1829.0,,35.9606384,-83.9207392,42.331427,-83.0457538
174,2013-01-07,3936,31295,30135,1358.0,1522.0,,42.331427,-83.0457538,40.6516458,-75.4440964
175,2013-01-07,4096,31295,35412,2017.0,2144.0,,42.331427,-83.0457538,35.9606384,-83.9207392
176,2013-01-07,4263,35412,31295,1250.0,1438.0,,35.9606384,-83.9207392,42.331427,-83.0457538
177,2013-01-07,4245,31295,30685,2004.0,2015.0,,42.331427,-83.0457538,40.5478429,-88.864698
178,2013-01-07,3288,31136,31295,1412.0,1623.0,,30.3321838,-81.655651,42.331427,-83.0457538
179,2013-01-08,3435,31295,31136,1215.0,1427.0,,42.331427,-83.0457538,30.3321838,-81.655651
180,2013-01-08,3679,30685,31295,639.0,902.0,,40.5478429,-88.864698,42.331427,-83.0457538
181,2013-01-08,3758,30135,31295,1703.0,1840.0,,40.6516458,-75.4440964,42.331427,-83.0457538
182,2013-01-08,3903,30529,31295,653.0,850.0,,41.7637111,-72.6850932,42.331427,-83.0457538
183,2013-01-08,3940,31295,35412,1540.0,1705.0,,42.331427,-83.0457538,35.9606384,-83.9207392
184,2013-01-08,3957,35412,31295,736.0,910.0,,35.9606384,-83.9207392,42.331427,-83.0457538
185,2013-01-08,3958,31295,35412,1016.0,1143.0,,42.331427,-83.0457538,35.9606384,-83.9207392
186,2013-01-08,3891,30685,31295,1609.0,1817.0,,40.5478429,-88.864698,42.331427,-83.0457538
187,2013-01-08,3891,31295,30685,1525.0,1547.0,,42.331427,-83.0457538,40.5478429,-88.864698
188,2013-01-08,3933,35412,31295,1644.0,1826.0,,35.9606384,-83.9207392,42.331427,-83.0457538
189,2013-01-08,4096,31295,35412,2017.0,2148.0,,42.331427,-83.0457538,35.9606384,-83.9207392
190,2013-01-08,4263,35412,31295,1250.0,1434.0,,35.9606384,-83.9207392,42.331427,-83.0457538
191,2013-01-08,4245,31295,30685,2007.0,2034.0,,42.331427,-83.0457538,40.5478429,-88.864698
192,2013-01-08,3288,31136,31295,1405.0,1617.0,,30.3321838,-81.655651,42.331427,-83.0457538
193,2013-01-08,1449,31295,30529,1547.0,1723.0,,42.331427,-83.0457538,41.7637111,-72.6850932
194,2013-01-08,1449,30529,31295,1825.0,2012.0,,41.7637111,-72.6850932,42.331427,-83.0457538
195,2013-01-08,4879,30135,31295,558.0,800.0,,40.6516458,-75.4440964,42.331427,-83.0457538
196,2013-01-08,4883,31295,30135,1728.0,1848.0,,42.331427,-83.0457538,40.6516458,-75.4440964
197,2013-01-08,4901,31295,30529,1746.0,1912.0,,42.331427,-83.0457538,41.7637111,-72.6850932
198,2013-01-08,4892,31295,30529,2007.0,2147.0,,42.331427,-83.0457538,41.7637111,-72.6850932
199,2013-01-08,4959,31295,30135,854.0,1027.0,,42.331427,-83.0457538,40.6516458,-75.4440964
200,2013-01-08,5188,34653,31295,548.0,903.0,,36.1539816,-95.992775,42.331427,-83.0457538
201,2013-01-08,5129,30529,31295,1620.0,1819.0,,41.7637111,-72.6850932,42.331427,-83.0457538
202,2013-01-08,5129,31295,30529,1400.0,1530.0,,42.331427,-83.0457538,41.7637111,-72.6850932
203,2013-01-08,5324,31295,34653,1838.0,2001.0,,42.331427,-83.0457538,36.1539816,-95.992775
204,2013-01-09,1449,31295,30529,1616.0,1744.0,,42.331427,-83.0457538,41.7637111,-72.6850932
205,2013-01-09,1449,30529,31295,1822.0,2023.0,,41.7637111,-72.6850932,42.331427,-83.0457538
206,2013-01-09,4879,30135,31295,549.0,757.0,,40.6516458,-75.4440964,42.331427,-83.0457538
207,2013-01-09,4883,31295,30135,1724.0,1837.0,,42.331427,-83.0457538,40.6516458,-75.4440964
208,2013-01-09,4901,31295,30529,1739.0,1906.0,,42.331427,-83.0457538,41.7637111,-72.6850932
209,2013-01-09,4959,31295,30135,855.0,1006.0,,42.331427,-83.0457538,40.6516458,-75.4440964
210,2013-01-09,4930,30529,31295,623.0,821.0,,41.7637111,-72.6850932,42.331427,-83.0457538
211,2013-01-09,5188,34653,31295,557.0,907.0,,36.1539816,-95.992775,42.331427,-83.0457538
212,2013-01-09,5129,30529,31295,1620.0,1854.0,,41.7637111,-72.6850932,42.331427,-83.0457538
213,2013-01-09,5129,31295,30529,1400.0,1524.0,,42.331427,-83.0457538,41.7637111,-72.6850932
214,2013-01-09,5317,30529,31295,652.0,851.0,,41.7637111,-72.6850932,42.331427,-83.0457538
215,2013-01-09,5324,31295,34653,1534.0,1651.0,,42.331427,-83.0457538,36.1539816,-95.992775
216,2013-01-09,3509,31295,30529,2138.0,2302.0,,42.331427,-83.0457538,41.7637111,-72.6850932
217,2013-01-09,3600,30135,31295,1245.0,1436.0,,40.6516458,-75.4440964,42.331427,-83.0457538
218,2013-01-09,3435,31295,31136,1218.0,1434.0,,42.331427,-83.0457538,30.3321838,-81.655651
219,2013-01-09,3679,30685,31295,647.0,913.0,,40.5478429,-88.864698,42.331427,-83.0457538
220,2013-01-09,3758,30135,31295,1656.0,1903.0,,40.6516458,-75.4440964,42.331427,-83.0457538
221,2013-01-09,3940,31295,35412,1536.0,1703.0,,42.331427,-83.0457538,35.9606384,-83.9207392
222,2013-01-09,3957,35412,31295,730.0,911.0,,35.9606384,-83.9207392,42.331427,-83.0457538
223,2013-01-09,3958,31295,35412,1018.0,1155.0,,42.331427,-83.0457538,35.9606384,-83.9207392
224,2013-01-09,3891,30685,31295,1613.0,1830.0,,40.5478429,-88.864698,42.331427,-83.0457538
225,2013-01-09,3891,31295,30685,1526.0,1549.0,,42.331427,-83.0457538,40.5478429,-88.864698
226,2013-01-09,3933,35412,31295,1657.0,1833.0,,35.9606384,-83.9207392,42.331427,-83.0457538
227,2013-01-09,3936,31295,30135,1353.0,1504.0,,42.331427,-83.0457538,40.6516458,-75.4440964
228,2013-01-09,4096,31295,35412,2017.0,2142.0,,42.331427,-83.0457538,35.9606384,-83.9207392
229,2013-01-09,4263,35412,31295,1245.0,1433.0,,35.9606384,-83.9207392,42.331427,-83.0457538
230,2013-01-09,4245,31295,30685,2018.0,2041.0,,42.331427,-83.0457538,40.5478429,-88.864698
231,2013-01-09,3288,31136,31295,1406.0,1615.0,,30.3321838,-81.655651,42.331427,-83.0457538
232,2013-01-10,3509,31295,30529,2137.0,2312.0,,42.331427,-83.0457538,41.7637111,-72.6850932
233,2013-01-10,3397,30529,31295,544.0,738.0,,41.7637111,-72.6850932,42.331427,-83.0457538
234,2013-01-10,3600,30135,31295,1252.0,1434.0,,40.6516458,-75.4440964,42.331427,-83.0457538
